"id_subj","group","n_trial","rt","acc","identity"
"CNTRL12","CTRL",38,0.835,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",39,0.7073,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",40,0.8022,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",41,0.7745,1,"non-matching TU"
"CNTRL12","CTRL",42,0.5826,0,"non-matching TU"
"CNTRL12","CTRL",43,0.7864,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",44,0.7621,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",45,0.7715,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",46,0.8076,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",47,0.7847,1,"matching TU"
"CNTRL12","CTRL",48,0.6735,1,"non-matching TU"
"CNTRL12","CTRL",49,0.7399,1,"matching TU"
"CNTRL12","CTRL",50,0.9195,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",51,0.5941,0,"non-matching TU"
"CNTRL12","CTRL",52,0.726,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",53,0.6449,1,"matching TU"
"CNTRL12","CTRL",54,1.1119,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",55,0.5696,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",56,0.601,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",57,0.5533,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",58,0.6541,1,"non-matching TU"
"CNTRL12","CTRL",59,0.5763,1,"non-matching TU"
"CNTRL12","CTRL",60,0.4579,1,"matching TU"
"CNTRL12","CTRL",61,0.6486,1,"non-matching TU"
"CNTRL12","CTRL",62,0.7947,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",63,0.5118,0,"matching TU"
"CNTRL12","CTRL",64,0.7712,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",65,0.57,1,"matching TU"
"CNTRL12","CTRL",66,0.7052,1,"non-matching TU"
"CNTRL12","CTRL",67,0.837,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",68,1.1221,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",69,0.9314,1,"non-matching TU"
"CNTRL12","CTRL",70,0.5835,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",71,0.6069,0,"matching SCONOSCIUTO"
"CNTRL12","CTRL",72,0.8886,1,"non-matching TU"
"CNTRL12","CTRL",73,0.7099,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",74,0.604,1,"matching TU"
"CNTRL12","CTRL",75,1.0315,1,"non-matching TU"
"CNTRL12","CTRL",76,0.7683,1,"non-matching TU"
"CNTRL12","CTRL",77,0.6881,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",78,0.6235,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",79,0.5749,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",80,0.6114,1,"matching TU"
"CNTRL12","CTRL",81,0.7115,1,"non-matching TU"
"CNTRL12","CTRL",82,0.6386,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",83,0.5784,1,"non-matching TU"
"CNTRL12","CTRL",84,0.742,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",85,0.6207,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",86,0.8202,1,"matching TU"
"CNTRL12","CTRL",87,0.5013,1,"matching TU"
"CNTRL12","CTRL",88,0.6919,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",89,0.6215,1,"non-matching TU"
"CNTRL12","CTRL",90,0.9687,1,"non-matching TU"
"CNTRL12","CTRL",91,0.6598,1,"matching TU"
"CNTRL12","CTRL",92,0.7737,1,"non-matching TU"
"CNTRL12","CTRL",93,0.7195,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",94,0.6116,1,"matching TU"
"CNTRL12","CTRL",95,0.5832,1,"matching TU"
"CNTRL12","CTRL",96,0.5975,1,"non-matching TU"
"CNTRL12","CTRL",97,0.5768,1,"matching TU"
"CNTRL12","CTRL",98,0.6869,1,"non-matching TU"
"CNTRL12","CTRL",99,0.6381,1,"matching TU"
"CNTRL12","CTRL",100,0.6155,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",101,0.7715,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",102,0.5322,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",103,0.6029,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",104,0.6054,0,"non-matching TU"
"CNTRL12","CTRL",105,0.7866,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",106,0.9232,0,"matching SCONOSCIUTO"
"CNTRL12","CTRL",107,0.6555,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",108,0.6969,1,"non-matching TU"
"CNTRL12","CTRL",109,0.6778,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",110,0.4867,1,"matching TU"
"CNTRL12","CTRL",111,0.6849,1,"matching TU"
"CNTRL12","CTRL",112,0.5573,1,"matching TU"
"CNTRL12","CTRL",113,0.6774,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",114,0.7243,1,"non-matching TU"
"CNTRL12","CTRL",115,0.9353,1,"matching TU"
"CNTRL12","CTRL",116,0.6288,1,"matching TU"
"CNTRL12","CTRL",117,1.0639,1,"non-matching TU"
"CNTRL12","CTRL",118,0.8505,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",119,0.6556,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",120,0.5546,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",121,0.7106,1,"matching TU"
"CNTRL12","CTRL",122,0.7825,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",123,0.6291,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",124,0.5416,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",125,0.7281,1,"matching TU"
"CNTRL12","CTRL",126,0.791,1,"non-matching TU"
"CNTRL12","CTRL",127,0.6734,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",128,0.7294,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",129,0.5628,1,"matching TU"
"CNTRL12","CTRL",130,0.6798,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",131,0.7588,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",132,0.79,1,"non-matching TU"
"CNTRL12","CTRL",133,0.8762,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",134,0.8718,1,"non-matching TU"
"CNTRL12","CTRL",135,0.6081,1,"matching TU"
"CNTRL12","CTRL",136,0.6523,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",137,1.0619,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",138,0.7504,1,"non-matching TU"
"CNTRL12","CTRL",139,0.5237,1,"matching TU"
"CNTRL12","CTRL",140,0.6249,1,"non-matching TU"
"CNTRL12","CTRL",141,0.5192,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",142,0.6842,1,"matching TU"
"CNTRL12","CTRL",143,0.6622,1,"matching TU"
"CNTRL12","CTRL",144,0.5703,1,"matching TU"
"CNTRL12","CTRL",145,0.6003,1,"matching TU"
"CNTRL12","CTRL",146,0.5705,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",147,0.6399,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",148,0.6301,1,"matching TU"
"CNTRL12","CTRL",149,0.7251,0,"matching SCONOSCIUTO"
"CNTRL12","CTRL",150,0.7804,1,"matching TU"
"CNTRL12","CTRL",151,0.6892,1,"non-matching TU"
"CNTRL12","CTRL",152,0.7087,0,"non-matching TU"
"CNTRL12","CTRL",153,0.7203,1,"non-matching TU"
"CNTRL12","CTRL",154,1.1097,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",155,0.7539,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",156,0.7367,1,"non-matching TU"
"CNTRL12","CTRL",157,0.9359,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",158,0.8293,1,"non-matching TU"
"CNTRL12","CTRL",159,0.632,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",160,0.858,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",161,0.6105,1,"non-matching TU"
"CNTRL12","CTRL",162,0.8539,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",163,0.6549,1,"matching TU"
"CNTRL12","CTRL",164,0.7277,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",165,0.7746,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",166,0.5647,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",167,0.6339,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",168,0.5526,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",169,0.6435,1,"non-matching TU"
"CNTRL12","CTRL",170,0.7653,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",171,0.9068,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",172,0.7017,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",173,0.7209,1,"matching TU"
"CNTRL12","CTRL",174,0.737,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",175,0.8414,1,"non-matching TU"
"CNTRL12","CTRL",176,0.6728,1,"matching TU"
"CNTRL12","CTRL",177,0.7941,1,"matching TU"
"CNTRL12","CTRL",178,0.6994,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",179,0.8242,1,"matching TU"
"CNTRL12","CTRL",180,0.7215,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",181,0.6417,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",182,0.585,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",183,0.6897,1,"matching TU"
"CNTRL12","CTRL",184,0.7425,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",185,0.7207,1,"matching TU"
"CNTRL12","CTRL",186,0.6572,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",187,0.9427,1,"non-matching TU"
"CNTRL12","CTRL",188,0.6783,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",189,0.7398,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",190,0.9049,1,"non-matching TU"
"CNTRL12","CTRL",191,0.6525,1,"matching TU"
"CNTRL12","CTRL",192,0.6401,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",193,0.6728,1,"non-matching TU"
"CNTRL12","CTRL",194,1.1215,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",195,0.6383,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",196,1.0435,0,"matching SCONOSCIUTO"
"CNTRL12","CTRL",197,0.8197,1,"matching SCONOSCIUTO"
"CNTRL12","CTRL",198,0.6922,1,"non-matching SCONOSCIUTO"
"CNTRL12","CTRL",199,0.7225,1,"matching TU"
"CNTRL12","CTRL",200,0.674,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",1,0.6338,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",2,0.3594,1,"matching TU"
"CNTRL13","CTRL",3,0.6643,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",4,0.8868,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",5,0.9427,1,"non-matching TU"
"CNTRL13","CTRL",6,1.1348,0,"matching SCONOSCIUTO"
"CNTRL13","CTRL",7,1.1055,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",8,0.9323,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",9,0.5051,1,"matching TU"
"CNTRL13","CTRL",10,0.6861,0,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",11,0.8652,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",12,1.1036,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",13,0.9526,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",14,0.5291,1,"matching TU"
"CNTRL13","CTRL",15,0.8394,1,"non-matching TU"
"CNTRL13","CTRL",16,0.9616,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",17,1.5499,1,"non-matching TU"
"CNTRL13","CTRL",18,0.9315,1,"non-matching TU"
"CNTRL13","CTRL",19,0.9848,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",20,0.5198,1,"matching TU"
"CNTRL13","CTRL",21,0.9829,0,"matching SCONOSCIUTO"
"CNTRL13","CTRL",22,0.723,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",23,1.0385,1,"non-matching TU"
"CNTRL13","CTRL",24,1.1613,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",25,0.6628,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",26,0.909,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",27,0.5895,1,"matching TU"
"CNTRL13","CTRL",28,0.9205,1,"non-matching TU"
"CNTRL13","CTRL",29,0.8629,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",30,0.8915,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",31,0.8861,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",32,0.9007,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",33,0.7637,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",34,0.8221,1,"matching TU"
"CNTRL13","CTRL",35,0.7604,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",36,0.5733,1,"matching TU"
"CNTRL13","CTRL",37,0.9648,1,"non-matching TU"
"CNTRL13","CTRL",38,0.5489,1,"matching TU"
"CNTRL13","CTRL",39,0.966,1,"non-matching TU"
"CNTRL13","CTRL",40,0.9155,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",41,1.0816,1,"non-matching TU"
"CNTRL13","CTRL",42,0.5741,1,"matching TU"
"CNTRL13","CTRL",43,0.9546,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",44,0.5705,1,"matching TU"
"CNTRL13","CTRL",45,0.8783,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",46,1.1111,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",47,0.382,1,"matching TU"
"CNTRL13","CTRL",48,0.8038,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",49,0.6718,0,"non-matching TU"
"CNTRL13","CTRL",50,0.9605,1,"non-matching TU"
"CNTRL13","CTRL",51,1.2621,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",52,0.9311,1,"non-matching TU"
"CNTRL13","CTRL",53,0.8969,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",54,0.9322,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",55,1.0139,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",56,0.8051,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",57,0.9406,1,"non-matching TU"
"CNTRL13","CTRL",58,0.8173,1,"non-matching TU"
"CNTRL13","CTRL",59,0.8339,1,"non-matching TU"
"CNTRL13","CTRL",60,0.826,1,"non-matching TU"
"CNTRL13","CTRL",61,0.5424,1,"matching TU"
"CNTRL13","CTRL",62,0.91,1,"non-matching TU"
"CNTRL13","CTRL",63,0.948,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",64,0.6117,1,"matching TU"
"CNTRL13","CTRL",65,0.695,1,"non-matching TU"
"CNTRL13","CTRL",66,0.6416,1,"matching TU"
"CNTRL13","CTRL",67,0.8628,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",68,0.7154,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",69,0.8673,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",70,0.6171,1,"matching TU"
"CNTRL13","CTRL",71,0.8878,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",72,0.7239,1,"matching TU"
"CNTRL13","CTRL",73,0.782,1,"non-matching TU"
"CNTRL13","CTRL",74,0.753,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",75,0.6559,1,"non-matching TU"
"CNTRL13","CTRL",76,0.7768,1,"non-matching TU"
"CNTRL13","CTRL",77,0.6692,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",78,0.6123,1,"matching TU"
"CNTRL13","CTRL",79,1.0603,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",80,0.7281,1,"non-matching TU"
"CNTRL13","CTRL",81,1.0538,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",82,0.8468,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",83,0.7566,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",84,1.0623,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",85,0.8675,1,"non-matching TU"
"CNTRL13","CTRL",86,0.8626,1,"non-matching TU"
"CNTRL13","CTRL",87,0.7532,1,"non-matching TU"
"CNTRL13","CTRL",88,0.7962,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",89,0.4445,1,"matching TU"
"CNTRL13","CTRL",90,0.7362,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",91,0.6834,1,"matching TU"
"CNTRL13","CTRL",92,1.0542,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",93,0.6819,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",94,0.4246,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",95,0.4377,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",96,0.5118,1,"matching TU"
"CNTRL13","CTRL",97,0.5334,0,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",98,0.529,1,"matching TU"
"CNTRL13","CTRL",99,0.5902,1,"matching TU"
"CNTRL13","CTRL",100,0.791,1,"non-matching TU"
"CNTRL13","CTRL",101,0.9425,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",102,0.7317,1,"non-matching TU"
"CNTRL13","CTRL",103,0.6943,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",104,0.6953,1,"non-matching TU"
"CNTRL13","CTRL",105,0.8051,1,"non-matching TU"
"CNTRL13","CTRL",106,0.5098,1,"matching TU"
"CNTRL13","CTRL",107,0.7041,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",108,0.5818,1,"non-matching TU"
"CNTRL13","CTRL",109,0.5994,1,"non-matching TU"
"CNTRL13","CTRL",110,0.6772,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",111,0.6486,1,"matching TU"
"CNTRL13","CTRL",112,0.6159,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",113,0.3675,1,"matching TU"
"CNTRL13","CTRL",114,0.6224,1,"matching TU"
"CNTRL13","CTRL",115,0.7487,1,"non-matching TU"
"CNTRL13","CTRL",116,0.8038,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",117,0.6473,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",118,0.7797,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",119,0.8208,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",120,0.7285,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",121,0.552,1,"matching TU"
"CNTRL13","CTRL",122,0.7798,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",123,0.7204,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",124,0.7273,1,"non-matching TU"
"CNTRL13","CTRL",125,0.7849,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",126,0.7969,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",127,0.5834,1,"matching TU"
"CNTRL13","CTRL",128,0.8063,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",129,0.6321,1,"matching TU"
"CNTRL13","CTRL",130,0.5702,1,"matching TU"
"CNTRL13","CTRL",131,0.7756,1,"non-matching TU"
"CNTRL13","CTRL",132,0.6793,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",133,0.932,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",134,0.3903,1,"matching TU"
"CNTRL13","CTRL",135,0.8189,1,"non-matching TU"
"CNTRL13","CTRL",136,0.8866,1,"non-matching TU"
"CNTRL13","CTRL",137,0.6182,1,"matching TU"
"CNTRL13","CTRL",138,0.5908,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",139,0.4501,0,"non-matching TU"
"CNTRL13","CTRL",140,1.0228,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",141,0.8151,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",142,0.6922,1,"matching TU"
"CNTRL13","CTRL",143,0.8335,1,"non-matching TU"
"CNTRL13","CTRL",144,0.9247,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",145,0.6748,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",146,0.6432,1,"matching TU"
"CNTRL13","CTRL",147,0.8058,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",148,0.9793,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",149,0.4614,1,"matching TU"
"CNTRL13","CTRL",150,0.955,1,"non-matching TU"
"CNTRL13","CTRL",151,0.6795,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",152,0.7052,1,"matching TU"
"CNTRL13","CTRL",153,0.5641,1,"matching TU"
"CNTRL13","CTRL",154,0.5756,1,"matching TU"
"CNTRL13","CTRL",155,0.7139,1,"non-matching TU"
"CNTRL13","CTRL",156,0.5907,1,"matching TU"
"CNTRL13","CTRL",157,0.741,1,"non-matching TU"
"CNTRL13","CTRL",158,0.7453,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",159,0.7442,1,"non-matching TU"
"CNTRL13","CTRL",160,0.8901,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",161,0.4936,1,"matching TU"
"CNTRL13","CTRL",162,0.831,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",163,0.7718,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",164,0.6095,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",165,0.687,1,"matching TU"
"CNTRL13","CTRL",166,0.7522,1,"non-matching TU"
"CNTRL13","CTRL",167,0.9987,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",168,0.5935,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",169,0.7371,1,"non-matching TU"
"CNTRL13","CTRL",170,0.773,1,"non-matching TU"
"CNTRL13","CTRL",171,0.6095,1,"matching TU"
"CNTRL13","CTRL",172,0.6592,1,"non-matching TU"
"CNTRL13","CTRL",173,0.8213,1,"matching TU"
"CNTRL13","CTRL",174,0.7574,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",175,0.7611,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",176,0.6111,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",177,0.4992,1,"matching TU"
"CNTRL13","CTRL",178,0.4002,1,"matching TU"
"CNTRL13","CTRL",179,0.6854,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",180,0.7205,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",181,0.6716,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",182,0.9479,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",183,0.4252,1,"matching TU"
"CNTRL13","CTRL",184,0.5005,1,"matching TU"
"CNTRL13","CTRL",185,0.5372,1,"matching TU"
"CNTRL13","CTRL",186,0.6421,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",187,0.6591,1,"non-matching TU"
"CNTRL13","CTRL",188,0.8528,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",189,0.6647,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",190,0.8683,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",191,0.5013,1,"matching TU"
"CNTRL13","CTRL",192,0.7872,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",193,0.7478,1,"non-matching TU"
"CNTRL13","CTRL",194,0.8643,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",195,0.7573,1,"matching SCONOSCIUTO"
"CNTRL13","CTRL",196,0.5002,1,"matching TU"
"CNTRL13","CTRL",197,0.7275,1,"non-matching TU"
"CNTRL13","CTRL",198,0.8701,1,"non-matching SCONOSCIUTO"
"CNTRL13","CTRL",199,0.81,1,"non-matching TU"
"CNTRL13","CTRL",200,0.7225,1,"non-matching SCONOSCIUTO"
"CNTRL14","CTRL",1,0.824,1,"matching TU"
"CNTRL14","CTRL",2,0.923,1,"non-matching SCONOSCIUTO"
"CNTRL14","CTRL",3,0.913,1,"non-matching SCONOSCIUTO"
"CNTRL14","CTRL",4,1.232,1,"non-matching TU"
"CNTRL14","CTRL",5,0.9,1,"matching TU"
"CNTRL14","CTRL",6,0.912,1,"non-matching TU"
"CNTRL14","CTRL",7,0.927,1,"non-matching SCONOSCIUTO"
"CNTRL14","CTRL",8,1.035,1,"non-matching TU"
"CNTRL14","CTRL",9,0.801,1,"matching TU"
"CNTRL14","CTRL",10,1.368,1,"matching SCONOSCIUTO"
"CNTRL14","CTRL",11,0.837,1,"non-matching SCONOSCIUTO"
"CNTRL14","CTRL",12,1.048,1,"matching TU"
"CNTRL14","CTRL",13,0.786,1,"non-matching SCONOSCIUTO"
"CNTRL14","CTRL",14,1.085,1,"matching TU"
"CNTRL14","CTRL",15,1.302,0,"matching SCONOSCIUTO"
"CNTRL14","CTRL",16,0.795,1,"matching TU"
"CNTRL14","CTRL",17,1.099,1,"non-matching SCONOSCIUTO"
"CNTRL14","CTRL",18,1.079,1,"non-matching TU"
"CNTRL14","CTRL",19,1.018,1,"matching SCONOSCIUTO"
"CNTRL14","CTRL",20,0.924,0,"matching TU"
"CNTRL14","CTRL",21,0.862,1,"non-matching TU"
"CNTRL14","CTRL",22,1.045,1,"non-matching TU"
"CNTRL14","CTRL",23,1.146,1,"matching SCONOSCIUTO"
"CNTRL14","CTRL",24,0.844,1,"matching TU"
"CNTRL14","CTRL",25,0.857,1,"matching SCONOSCIUTO"
"CNTRL14","CTRL",26,1.119,1,"matching TU"
"CNTRL14","CTRL",27,0.722,1,"non-matching SCONOSCIUTO"
"CNTRL14","CTRL",28,0.913,1,"matching TU"
"CNTRL14","CTRL",29,1.01,1,"non-matching SCONOSCIUTO"
"CNTRL14","CTRL",30,0.883,1,"matching SCONOSCIUTO"
"CNTRL14","CTRL",31,1.194,1,"non-matching TU"
"CNTRL14","CTRL",32,1.365,1,"matching TU"
"CNTRL14","CTRL",33,0.88,1,"matching SCONOSCIUTO"
"CNTRL14","CTRL",34,0.961,1,"matching TU"
"CNTRL14","CTRL",35,0.966,1,"non-matching TU"
"CNTRL14","CTRL",36,1.068,1,"non-matching SCONOSCIUTO"
"CNTRL14","CTRL",37,NA,0,"matching SCONOSCIUTO"
"CNTRL14","CTRL",38,0.955,0,"matching SCONOSCIUTO"
"CNTRL14","CTRL",39,0.995,1,"non-matching TU"
"CNTRL14","CTRL",40,0.944,1,"matching SCONOSCIUTO"
"CNTRL14","CTRL",41,0.824,0,"non-matching TU"
"CNTRL14","CTRL",42,1.069,1,"non-matching TU"
"CNTRL14","CTRL",43,0.935,1,"non-matching SCONOSCIUTO"
"CNTRL14","CTRL",44,0.968,1,"matching TU"
"CNTRL14","CTRL",45,0.991,1,"non-matching TU"
"CNTRL14","CTRL",46,0.856,1,"non-matching SCONOSCIUTO"
"CNTRL14","CTRL",47,1.007,1,"matching SCONOSCIUTO"
"CNTRL14","CTRL",48,0.884,1,"non-matching SCONOSCIUTO"
"CNTRL14","CTRL",49,0.855,1,"non-matching TU"
"CNTRL14","CTRL",50,0.851,1,"non-matching TU"
